marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,14040147,R1PVXQGTQOPI4O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Awesome E-Reader/Tablet,"Love it!! The ad is only when it is turned on. Not intrusive at all. Not so worried now that I didn't spend the extra money on ad free. Vibrant images, easy to use.",2015-08-18,1
US,45716735,R140N4WBUHWLNU,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Good tablet for low price.,"Paid $80 for it on deal of the day type of thing. Great for a general purpose tablet. Would have been nice to have memory card slot, but not a deal breaker for me. Serves my basic need.",2015-08-18,1
US,40656486,R3S8IHRWPSTFOP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,No google apps,No google apps. To dependent on amazon app store with limited apps.,2015-08-18,0
US,51694224,RIQT8J09JHYMJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,N,"Doesn't work about half the time, and incorrectly much of the rest of the time.","I've had this for only a month and have had a LOT of problems with it.  It reboots randomly.  Half of the time my books won't open, or they close immediately.  It won't sync (over wi-fi at home) from my Kindle to my phone, or vice versa, despite having it set up that way.  It will even regress to chapters earlier, and won't save my bookmarks.<br /><br />We had an HDX that worked great, which is why I purchased this one on the July 15th Amazon sale.  I wonder if they sold defective ones for that discounted price.  Supremely disappointed.",2015-08-18,0
US,20517477,R6MN32P9STELD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Good tablet for travel but bad Amazon for not delivering on time.,"I ordered this on Prime Day, July 15, 2015. And I didn't recieve it until August 11, 2015. Twenty seven days later... I would understand that since it was Prime Day it could possibly take more than the two days guaranteed shipping promised to Prime Members but I didn't expect it to take 27 days long. Being a Prime Member and having to wait that long is disappointing because the member ship fee isn't exactly cheap. The thing that makes me wonder is why did Amazon have a claim queue for the Fire HD 7 during prime day, making you think they had enough stock of this tablet at the discounted price just to tell me the next day after I ordered it that it wasn't in stock. So they oversold items that they didn't have in stock. I wanted this to arrive in time so that my girlfriend could use it for her trip to Europe but I wasn't able give it to her in time. I am usually happy with Amazon service but this was very disappointing thus the one star.<br /><br />Now about the tablet. It is a good size for traveling and being on the go. I put the Netflix app on it and it runs smoothly and the picture and sound is very good. It's a very good tablet for traveling thus why I wanted it for my girlfriend for her travels. You can download books and read on it and it seems to do that very well.",2015-08-18,0
US,46975078,R1IJG1P59528UJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Great,It's  great,2015-08-18,1
US,3865568,R17WMMKND7850I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,I hate it,This the more st undurible tablet n the world don't even want your money informed it 6inches off the ground and the screen shattered what the f*** Amazon talk about false advertising,2015-08-18,0
US,488437,R1XF5LMSKN46CC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,It is a good companion to have with me,"My first tablet and the playability, diversity of apps and the reading availability through Amazon exceeds what I expected. It is a good companion to have with me.",2015-08-18,1
US,49481300,R1XW6UY7O181GA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,it is so easy to take pictures and send to face book,"I just my new kindle , it is so easy to take pictures and send to face book . Love all the free games also",2015-08-18,1
US,52432845,R3JDZYEIMVOLMW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,It is a good value and usually works well,"it's a kindle fire! It is a good value and usually works well, though it does occasionally freeze up and need to be rebooted. I will keep my reader because I tend to read books all in one sitting and the fire battery won't hold up for that. But I got it on a great deal and am very pleased with it.",2015-08-18,1
US,29126399,R2MA0PBMX5JG7J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,I had a super old kindle fire and it held charge much longer ...,This seems to lose charge faster than I would expect. I had a super old kindle fire and it held charge much longer than this.,2015-08-18,1
US,20797986,R1YIVBFWB2J6LR,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,But I love that I can search the web,"I received the Fire HD 7 as a birthday gift from a friend.  I had never used a tablet before.  I'm still getting used to the features.  But I love that I can search the web, read e-mails, listen to music, etc.  I find it to be very user-friendly.  I would purchase this for someone in the future.",2015-08-18,1
US,45766685,R3LN62PRMJRFAK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,Y,Name misleading,"I purchased the Kindle Fire, 8GB thinking I would have more storage than I did with my previous item, but was confused when I looked at the on-device storage and it only added up to 5.05 GB. When I called customer service, I was told that the other 3 GB are used on pre-installed software that I can't get rid of. It would have been nice to have been told this ahead of time, or at least given the option as to what &#34;pre-installed&#34; software came with the device.",2015-08-18,0
US,31024985,R1ACEDU8Q06UZ2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Of course it's great!,It's my son's First Real Tablet (as he calls it). Love the set up for parental controls. Battery holds up well and my kids love it!,2015-08-18,1
US,47767162,R3PFOR9IT2TB62,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,so am glad to have a new one,"My last one would not turn on, so am glad to have a new one.",2015-08-18,1
US,42595266,R3FRLG51ARQLAJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,None,2015-08-18,1
US,24098047,R1N01A6YARXIKM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,It would be nice if we could add a sds card or something ...,"I purchased these for my kids. However, it appears 8GB is not much. It would be nice if we could add a sds card or something to increase the memory.",2015-08-18,1
US,6626191,R10YEGW3X0YSUA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,This is handy to have! Fast and speedy delivery.,2015-08-18,1
US,35770945,RQO875NS8BCZZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,This Fire works great for browsing the web,"I bought this Fire HD 7 on Prime day for $79 so my wife and I could have something that is easier to travel with than a full laptop.  This Fire works great for browsing the web, watching Youtube and Hulu, and playing some games.  The sound quality on this thing is quite impressive and we use it to play Pandora all the time.  I also purchased a bluetooth keyboard/case combo that is awesome.  My biggest complaint about this product is that it tends to freeze up every so often.  This seems to happen most often if you leave an app open and then lock the screen.  Other times the screen will just freeze while trying to load something and you have to either lock the screen and unlock it, completely shut it down and restart, or wait several minutes for it to figure itself out (doesn't always work).<br /><br />For the price I don't think you can beat it, but as I stated it isn't perfect.  Would I have paid full price for this item? No.",2015-08-18,0
US,43436958,R25PWRT99XWJV7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,Don't buy for kids - they will not be able to browse the web,"Don't bother buying for a child or a teen. Parental controls are horrible. The product itself is fine, but child profiles and interface around them sucks. THERE IS NO WAY TO ENABLE WEB BROWSING FOR A CHILD! What? That was 80% of the reason for buying the product. My IT professional husband spent 1.5 hours trying to find and install a browser that would work under child (or teen) account. Nope, no go. So either you get your kid an independent amazon account pretending he/she is an adult, or let them use yours. Sure, no awkwardness there. My 12-year old would be able to see all my kindle purchases and my amazon order history. No thank you.<br /><br />Amazon - please get it together. Kids will browse the web. Concentrate on site blocking, not on a blanket prohibition of having a web browser under child's account. And by the way there is an option to unblock &#34;web browsing&#34;, but it actually doesn't do anything and will not put Silk (or any other browser) on your child's available application list. Shame on you!",2015-08-18,0
US,26203127,R3AXRHZGS7MW2I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent tablet.,2015-08-18,1
US,48685262,R10300T7TXUAE6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Very nice picture quality and decent speaker,"Bought this for my husband as a replacement for his old Fire.  Very nice picture quality and decent speaker, though it does sound better with headphones.  Runs very fast and was very easy to set up.  Downloads apps/games/movies, etc very quickly.  No complaints other than the battery seems to drain a little quicker than the last one.",2015-08-18,1
US,32198804,R1S1L0MTTZ2R0S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,The graphics are amazing,2015-08-18,1
US,16883655,R1MYPKIW9Z1ZEK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"I love it, but...","As of now (I have it three weeks), I have no complaints. In fact, I'm loving it. I've been reading a lot and playing Scrabble and except for one point, it's what I wanted the Kindle for.  I need to download PDF files, which I can do, but I need to bold words for my teaching; however, the bold I typed in my computer do not show in bold lettering. I have been too busy to address this, but now I have some free time and will deal with it with product support. I sure hope I can solve this because it's one of the reasons I bought the Kindle. For reading and playing scrabble, it's wonderful. Good battery life.",2015-08-18,1
US,51559390,RZIWRCXXR6JUY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Not as good as advertised,Not at all happy had mine for a year since new it cuts out with no warning (plenty charge in battery)now it's started freezing when I touch screen to open an app and then has to be shut down and restarted to use but that does not always solve the problem I know I bought it for the books but I should be able to get more and you cannot get help to solve problems,2015-08-18,0
US,47840858,R1ZC4OKS4NRP8N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,The Fire HD 7 is great. Definitely worth the money,"The Fire HD 7 is great. Definitely worth the money. I am not a technical reviewer, but for casual browsing and as a reader this a great device. I am very pleased with this purchase and the product support at Amazon.",2015-08-18,1
US,48562456,RQ4ESZ9P7RA95,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,very happy with it.,2015-08-18,1
US,25311107,R1XYC7Z4B6YKC6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great tablet!,2015-08-18,1
US,42029163,R360BYZ6SZ7OTL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I Enjoy It and Getting a Deal on Prime Day Made It Much Nicer,"Traded up on Prime Day so the price was a steal.  Have had no trouble with my older one, even though many complained about them.  It is not an iPad by any stretch, but I find it to be a good fit with my families' needs.",2015-08-17,1
US,16032458,R2DXBLM3NFHVCF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Ok was not happy with 8GB storage but found that with the Amazon ...,"Ok was not happy with 8GB storage but found that with the Amazon USB cable for 4th Gen FireHDs I could play music and videos from flash drives.  Movies work best if in MP4 format.  I also tried the SANDISK Wireless Drive and APP - it works great, and makes available to whatever you have stored on it to Android, IOS and Windows devices - at the same time via WiFi - advertises up to 4 hrs, but I can't confirm that yet but I have tested connectivity to multiple devices with simultaneous playback of different movies.  In the end I am very happy with the Fire with my add on storage.",2015-08-17,1
US,40231510,R2HM15EUA6PRQ3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,so far I am enjoying it. No issues with the speed or screen.,2015-08-17,1
US,11859193,RPR6N7JUL25A2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Fantastic Product!!,"My husband is incredibly happy with his new Fire HD7!! He hadn't read in several years, and when he turned his Kindle on, it was dead. I called to get assistance, but even the staff at Amazon couldn't resurrect his old Kindle, so they offered him this one with a discount. Thanks Amazon...my husband now reads most of the day again, and just loves his new Fire!!",2015-08-17,1
US,50397154,R2KJANWMAXAKKZ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,fire HD 7,"Awesome Fire, I absolutely love it!",2015-08-17,1
US,17627674,R2PB4HA2PLJ589,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,8 gb does not have enough space,Much faster than my old Kindle but it has no space because the system uses so much. I bought the 8 gb without understanding how small that is. Of course that is my error for not checking into it but was a limited time offer about to expire.<br /><br />My Fire HD 7 often tells me I have a slow connection so I should download the movie to watch without interruption but there is not room for one movie on the device.,2015-08-17,0
US,50296032,R3E9945LP5EBGE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Works great!!,This is my third Kindle.  My second one just stopped working about 2 weeks ago. So I had to buy another.  Works great!!,2015-08-17,1
US,25868255,R6I1HC683OFP0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Kindle,"I got this for my Wife for her birthday present to replace an earlier version. I like the enhancements, specifically the addition of a camera app.",2015-08-17,1
US,49869497,R2UMVOWBH2ARM,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,We dont have a headline!,"Pretty good.  Not as nice as my old kindle for reading, but the other stuff helps make up for it!",2015-08-17,1
US,34195250,R2RJ94W256R6I,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,2,N,N,Amazon sucks!,"I will never buy another amazon tablet device again. These turds have not only disabled our choices in terms of modifying the way that we want to see our interface, they have blocked us from using interactive devices that would, in every other circumstance (using alternative hardware), provide valuable services. In short, DO NOT BUY and amazon device unless you crave to be tyrannically stripped of your choices regarding software.",2015-08-17,0
US,21405564,R1X3QL3BG9Z35H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Three Stars,For the most part it meets expectations... Does tend to &#34;freeze up&#34; and needs to be rebooted.,2015-08-17,0
US,12879010,R1LJISR6NQ3BA4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Simple and Useful!,"This is my first of the family Fire HD 7. Is smaller than I expected but it does work very well. I have included two pictures to see. The pictures and videos are sharp. Does not weight a lot making it easy to travel with. Is easy to manage with the basics of turning it on/off, volume on the side like a cell phone and the settings once you scroll down from the top screen. The sides does have a rubber grip to easily hold it but I do recommend to get a protector just in case it falls. I use this for simple emails online, video search and watching movies. What I can not do like my android is download youtube, pandora apps like my cell but you can download it from Amazon. Those apps are free unless you want to do other specific work on your youtube channel the high tech ones will probably need to be paid for. Overall, this product is worth it. Is simple and useful when you do not have your computer or laptop near.",2015-08-17,1
US,40242216,RI7HKXYFKCLWC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Wish I could customize home screen and such but a solid purchase for sure,2015-08-17,1
US,1867975,R2APP5C6N8AXFT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,top of the line,Excellent product,2015-08-17,1
US,12679562,RRRICZFI3AI26,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Perfect reader and handy tablet.,2015-08-17,1
US,41166343,R2WLRR2ZEQD7Q8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,So far so good!,"Still getting the hang of the whole tablet, but so far so good! It's pretty intuitive, but there are a few areas I definitely need to learn more about how to use it, like customization.",2015-08-17,1
US,121285,RVIDRVVUCF264,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Very nice!!!,This is my first Kindle and so far I really like it.,2015-08-17,1
US,44672827,R1JOX351MZUSCJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great product!! Kept kids entertained across the country!!  Loved the free game choices.  Educational to boot!!!,2015-08-17,1
US,37642549,R318J7CMSSPT18,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Mostly great,"I find it quite irritating when I am doing an application and it takes me to another page unrequested, but by and large I really like most everything about it.",2015-08-17,1
US,46060419,R298SR5VSP8QIF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,LOVE IT LOVE IT LOVE IT,"LOVE IT LOVE IT LOVE IT. i was not too sure about this but it has quickly taken the place of my computer. ITS PORTABLE YET HAS A BIG ENOUGH SCREEN FOR VIEWING, A GREAT SELECTION OF GAMES AND APPS. IVE NOT TRIED OUT EVERY FEATURE YET BUT LOOK FORWARD TO LEARNING MORE ABOUT MY FIRE.",2015-08-17,1
US,170836,R1CUMGO3BOIHG0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,"Disappointed, expected much more.","Not as good as I expected, as I thought I would be upgrading from the original kindle fire. However this kindle fire has issues with the web browser slowing down when using certain sites that have a lot going on. There is also an issue when on the internet browser and the kindle falls into sleep mode when u turn it back on it only shows a blank screen until you turn it off and then restart it.",2015-08-17,0
US,13117005,R2K31WULXX92HA,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Can't watch Sling,otherwise good tablet","We have Sling on our Amazon Fire television.  We thought that since the Fire tablets were promoted as working with the Fire t.v., that we could watch Sling on this tablet; however, that is not the case.  We are unhappy that we cannot watch Sling on this.  We think that as long as Amazon is promoting these tablets as working with the Fire T.V., then all the things that can be done on the Fire T.V. should work on the tablet.  Otherwise, we like reading Kindle books, watching Amazon Instant videos, reading the Washington Post, playing games, and doing things on the internet on this tablet.  We were just unhappy about the Sling.",2015-08-17,1
US,32863081,R11TQXMW4US4HH,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,"Bought for gf, she's loving it",2015-08-17,1
US,34151995,R1QX1Y5LS38EIL,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love It,"This kindle is so much lighter and easier to maneuver than my first edition kindle! Beautiful 7&#34; HD display with over a million pixels (216 ppi / 1280 x 800) I love the bright colors on the HD screen, it's so much nicer for the kids to watch movies!",2015-08-17,1
US,5121438,RW6E4EIYA1IUT,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,N,Good product,"Overall, I'm happy with it.  The resolution is excellent and it has a quick response.  My only issue is that the battery drains quickly.  I'm finding that even while I'm not using it, the charge goes down. I'm trying to find out how to close running apps, but can't find a clear answer on this model.  Other than the battery life issue, I really like it.",2015-08-17,1
US,160886,R3648BF6YMNUWP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Three Stars,I expected some form of Word and am disappointed that there's not! I do like the color and resolution.,2015-08-17,0
US,34149866,R1LWQJ03R3EPRG,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Perfect for what I wanted. fast. responsive.,Really just wanted a vessle to run plex in my bedroom. Bought it on prime day so it was a bargain.very happy with it.,2015-08-17,1
US,45781453,R13I5ASQ1TC5V2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"With Fire OS 5.0 Developer's Preview, it is now a full featured Lollipop Android experience!","I was originally going to give this device 3 stars. It's an extraordinarily fast device for the price with a brilliant screen. I understood the limitations with the Amazon Marketplace and bought it anyway. However, Fire OS leaves a lot to be desired. This device will not screen cast to my Fire TV. I see no reason for this limitation. In fact, it will not allow Chromecast at all.So, I was going to give this a 3 star review. But if you install Fire OS 5.0, all that changes. You now have a nearly basic Lollipop experience. Did Amazon give up on the Fire OS Carousel? I don't know. All I know is I can have wallpapers and widgets again. You can even install launchers and any google apps. I can now use Chromecast with Netflix. I still can't cast Amazon Prime Instant Videos. I can even install side load play store apps.<br /><br />There is only one con and that is the keyboard. It is very slow to respond. Takes a few seconds to load. Then even when it is displayed, it is isn't done loading so I often type 3 letters that never show up. I finish typing and wait a few more seconds for the letters to catch up to my typing. But since I am missing the first 3, I have to start over again. If you use this as media device, this is not an issue. But if you do light forum discussions as I do, then it is too distracting for my tablet browsing experience. I have confirmed this behavior on 3 other Fird HD 7's owned by my family so it isn't limited to my device. I noticed the issue with all Fire OS 4.x thus far. It's subdued in Fire OS 5.0 but still there.",2015-08-16,1
US,22795941,R1EYI0Z4IADU95,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,1,N,Y,I loved my old Kindle,"I loved my old Kindle, this one just is not even close to the same, not near as comfortable to hold and does not feel as well made. Worse news is, I purchased a Kindle reader for my husband and it is awful - can barely see the screen it is so dark and no way to adjust it.",2015-08-16,0
US,41286732,R2MAV7KYUVYCXP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,So glad I brought a new one,"This is my 2nd Kindle.  So glad I brought a new one.  It was cheaper, bigger and better definition.  Very easy to tap into my cloud!!!!",2015-08-16,1
US,46742805,R1IF3VU6VOTHQ5,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,excellent product,Was pleased with the brightness of the HD display.  All around head and shoulders above my old one.,2015-08-16,1
US,14343090,R1LIWXB2CCZYY4,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Y Y get for. what you pay f or,"Great device for books, tv shows & movies. Can be frustrating when you're watching something and time it times out  (but that could be my WiFi). Great product for the pric",2015-08-16,1
US,30931972,R2BK7LLTYE6IG8,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Looking forward to good reads and helpful videos,"So far I am happy with this product.  My grandkids may have to teach me how to use it better, but it will work well for the reasons I purchased it.  Mainly to read books, watch how to videos while I work on projects and play games when my lap top is not available.",2015-08-16,1
US,12822004,R1Q07KAZRQD4SN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"Wow, this was a lot nicer than I expected ...","Wow, this was a lot nicer than I expected. And at almost half off....well I wished I had bought a couple more.",2015-08-16,1
US,14595533,R2S3TGWEY3L7Y0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Great tablet for the money!,2015-08-16,1
US,13019198,RDMXD4237K3RW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,Y,I dont like this one as much as the earlier ones,I have had several Kindle Fires.  I dont like this one as much as the earlier ones.  I dont want one with games and other foolishness I want to read and you make it difficult for me to do so.  I may have to stop buying from you and try other types.,2015-08-16,0
US,14708234,R1SSCJVDML7K5S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,Love it,2015-08-16,1
US,16187390,RGRJFXBKLJGDY,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love the HD 7,2015-08-16,1
US,26723385,R2VLFP9LT7ISBW,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,Y,OK e-reader,"Meh. I'd classify this as an e-reader, not a tablet.  If a tablet, I'd give it 1 1/2 - 2 stars.<br /><br />This reader's settings are useless combating glare. I had a better experience after applying Boxwave clear touch anti-glare screen and then setting brightness to max. I only purchased this model instead of the Paperwhite because I was told by the salesperson at BestBuy that I'd only be able to use the Overdrive app (my preferred reader for borrowed library books) on this model.  Hope he wasn't mistaken :/<br /><br />It's fine for e- and audio books and games that aren't graphics intensive such as Dots, Mahjong, Spider Solitaire,  Chicktionary. But graduating up even a half step to PandaPop is a disappointing experience coming off one's smartphone (Samsung Note 3 in my case).<br /><br />The big plus is the pricetag. At $140, I have *no* qualms using it at the beach/pool, lol. ;-)",2015-08-16,0
US,15777856,RL9W0WORP43I7,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Love It!,"So far excellent tablet for reading, watching programs and ease of use.  It's size contributes to its versatility.  It is a good go to tablet to use instead of larger tablets and/or laptops.  Love it.",2015-08-16,1
US,13270068,R3UMGQ7X3ME3J,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Awesome! Delivered on time,"Awesome! Delivered on time, box could bang all over inside though so adding air packs or something to keep it packed tight and padded would be a lot nicer. It made me worry if it could have been damaged in shipping. It works fine though so far :) Takes beautiful crisp pictures, little heavy for me to hold and a bit large for my hands compared to the smaller original Kindle Fire, but that's just because I have finger joint issues and small hands. Speakers sound very nice, clear without any distortion and the double speakers really made watching movies or listening to music a much more enjoyable experience. I'm going to save up and buy my mother one for Christmas, she's 60 and technically challenged but I believe Kindles are much easier to use than most tablets I have tried (as far as a easy to learn use of a tablet). I bought mine through the FingerHut credit rebuilding store/website. Amazon handled the purchase/shipping of it though. I felt much safer/confident knowing Amazon was the one the Kindle was coming from.",2015-08-16,1
US,8176421,R1596CF83YTIR0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,1,N,N,Wont replace your desktop,"Slow.  Hangs up.  Does not respond to commands.  Cannot adjust audio tone or vol for keyboard taps.  Hi res display, good color.  Ample audio vol for music, movies.",2015-08-16,0
US,25941027,RQD9LB420NJ6P,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love my tablet,I love it. I read and watch movies. Very clear picture.,2015-08-15,1
US,46173685,RRCYVNCR9Y8MK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Three Stars,Not as user friendly as I would like.,2015-08-15,0
US,1421917,RO6Y75JH1E7AE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Three Stars,Just Okay.,2015-08-15,0
US,22001282,R2YYKUDEZRXS2H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Camera better,2015-08-15,1
